scenario_id,student_id,rank,project_id
recsys_only,263,4,37
recsys_only,263,5,9
recsys_only,264,1,26
recsys_only,264,2,2
recsys_only,264,3,9
recsys_only,264,4,10
recsys_only,264,5,145
recsys_only,265,1,2
recsys_only,265,2,133
recsys_only,265,3,166
recsys_only,265,4,111
recsys_only,265,5,108
recsys_only,266,1,9
recsys_only,266,2,84
recsys_only,266,3,22
recsys_only,266,4,46
recsys_only,266,5,32
recsys_only,267,1,36
recsys_only,267,2,61
recsys_only,267,3,165
recsys_only,267,4,34
recsys_only,267,5,71
recsys_only,268,1,36
recsys_only,268,2,61
recsys_only,268,3,62
recsys_only,268,4,34
recsys_only,268,5,102
recsys_only,269,1,17
recsys_only,269,2,20
recsys_only,269,3,37
recsys_only,269,4,160
recsys_only,269,5,93
recsys_only,270,1,106
recsys_only,270,2,108
recsys_only,270,3,2
recsys_only,270,4,133
recsys_only,270,5,130
recsys_only,271,1,9
recsys_only,271,2,84
recsys_only,271,3,103
recsys_only,271,4,22
recsys_only,271,5,26
recsys_only,272,1,2
recsys_only,272,2,133
recsys_only,272,3,166
recsys_only,272,4,108
recsys_only,272,5,109
recsys_only,273,1,36
recsys_only,273,2,34
recsys_only,273,3,2
recsys_only,273,4,53
recsys_only,273,5,9
recsys_only,274,1,12
recsys_only,274,2,50
recsys_only,274,3,69
recsys_only,274,4,63
recsys_only,274,5,81
recsys_only,275,1,9
recsys_only,275,2,145
recsys_only,275,3,84
recsys_only,275,4,26
recsys_only,275,5,22
recsys_only,276,1,36
recsys_only,276,2,61
recsys_only,276,3,62
recsys_only,276,4,17
recsys_only,276,5,22
recsys_only,277,1,20
recsys_only,277,2,37
recsys_only,277,3,17
recsys_only,277,4,169
recsys_only,277,5,93
recsys_only,278,1,12
recsys_only,278,2,69
recsys_only,278,3,50
recsys_only,278,4,63
recsys_only,278,5,81
recsys_only,279,1,36
recsys_only,279,2,61
recsys_only,279,3,62
recsys_only,279,4,102
recsys_only,279,5,34
recsys_only,280,1,9
recsys_only,280,2,84
recsys_only,280,3,43
recsys_only,280,4,103
recsys_only,280,5,118
recsys_prof_rank,131,1,169
recsys_prof_rank,131,2,20
recsys_prof_rank,131,3,37
recsys_prof_rank,131,4,183
recsys_prof_rank,131,5,17
recsys_prof_rank,132,1,50
recsys_prof_rank,132,2,12
recsys_prof_rank,132,3,69
recsys_prof_rank,132,4,63
recsys_prof_rank,132,5,46
recsys_prof_rank,133,1,110
recsys_prof_rank,133,2,107
recsys_prof_rank,133,3,111
recsys_prof_rank,133,4,104
recsys_prof_rank,133,5,109
recsys_prof_rank,134,1,12
recsys_prof_rank,134,2,63
recsys_prof_rank,134,3,69
recsys_prof_rank,134,4,50
recsys_prof_rank,134,5,81
recsys_prof_rank,135,1,36
recsys_prof_rank,135,2,61
recsys_prof_rank,135,3,62
recsys_prof_rank,135,4,102
recsys_prof_rank,135,5,34
recsys_prof_rank,136,1,36
recsys_prof_rank,136,2,61
recsys_prof_rank,136,3,62
recsys_prof_rank,136,4,102
recsys_prof_rank,136,5,34
recsys_prof_rank,137,1,36
recsys_prof_rank,137,2,61
recsys_prof_rank,137,3,34
recsys_prof_rank,137,4,53
recsys_prof_rank,137,5,71
recsys_prof_rank,138,1,3
recsys_prof_rank,138,2,62
recsys_prof_rank,138,3,59
recsys_prof_rank,138,4,36
recsys_prof_rank,138,5,48
recsys_prof_rank,139,1,17
recsys_prof_rank,139,2,169
recsys_prof_rank,139,3,20
recsys_prof_rank,139,4,37
recsys_prof_rank,139,5,93
recsys_prof_rank,140,1,36
recsys_prof_rank,140,2,61
recsys_prof_rank,140,3,62
recsys_prof_rank,140,4,102
recsys_prof_rank,140,5,165
recsys_prof_rank,141,1,2
recsys_prof_rank,141,2,133
recsys_prof_rank,141,3,166
recsys_prof_rank,141,4,110
recsys_prof_rank,141,5,111
recsys_prof_rank,142,1,17
recsys_prof_rank,142,2,93
recsys_prof_rank,142,3,151
recsys_prof_rank,142,4,18
recsys_prof_rank,142,5,20
recsys_prof_rank,143,1,36
recsys_prof_rank,143,2,61
recsys_prof_rank,143,3,62
recsys_prof_rank,143,4,102
recsys_prof_rank,143,5,34
recsys_prof_rank,144,1,17
recsys_prof_rank,144,2,176
recsys_prof_rank,144,3,18
recsys_prof_rank,144,4,34
recsys_prof_rank,144,5,20
recsys_prof_rank,145,1,36
recsys_prof_rank,145,2,62
recsys_prof_rank,145,3,61
recsys_prof_rank,145,4,17
recsys_prof_rank,145,5,102
recsys_prof_rank,146,1,2
recsys_prof_rank,146,2,108
recsys_prof_rank,146,3,106
recsys_prof_rank,146,4,152
recsys_prof_rank,146,5,57
recsys_prof_rank,147,1,2
recsys_prof_rank,147,2,10
recsys_prof_rank,147,3,26
recsys_prof_rank,147,4,110
recsys_prof_rank,147,5,104
recsys_prof_rank,148,1,17
recsys_prof_rank,148,2,20
recsys_prof_rank,148,3,37
recsys_prof_rank,148,4,93
recsys_prof_rank,148,5,151
recsys_prof_rank,149,1,36
recsys_prof_rank,149,2,61
recsys_prof_rank,149,3,62
recsys_prof_rank,149,4,102
recsys_prof_rank,149,5,34
recsys_prof_rank,150,1,9
recsys_prof_rank,150,2,22
recsys_prof_rank,150,3,46
recsys_prof_rank,150,4,32
recsys_prof_rank,150,5,84
recsys_prof_rank,151,1,1
recsys_prof_rank,151,2,11
recsys_prof_rank,151,3,9
recsys_prof_rank,151,4,113
recsys_prof_rank,151,5,119
recsys_prof_rank,152,1,17
recsys_prof_rank,152,2,18
recsys_prof_rank,152,3,34
recsys_prof_rank,152,4,19
recsys_prof_rank,152,5,20
recsys_prof_rank,153,1,17
recsys_prof_rank,153,2,93
recsys_prof_rank,153,3,20
recsys_prof_rank,153,4,151
recsys_prof_rank,153,5,34
recsys_prof_rank,154,1,17
recsys_prof_rank,154,2,102
recsys_prof_rank,154,3,10
recsys_prof_rank,154,4,15
recsys_prof_rank,154,5,20
recsys_prof_rank,155,1,36
recsys_prof_rank,155,2,61
recsys_prof_rank,155,3,62
recsys_prof_rank,155,4,102
recsys_prof_rank,155,5,34
recsys_prof_rank,156,1,17
recsys_prof_rank,156,2,20
recsys_prof_rank,156,3,37
recsys_prof_rank,156,4,93
recsys_prof_rank,156,5,102
recsys_prof_rank,157,1,36
recsys_prof_rank,157,2,61
recsys_prof_rank,157,3,62
recsys_prof_rank,157,4,102
recsys_prof_rank,157,5,34
recsys_prof_rank,158,1,36
recsys_prof_rank,158,2,61
recsys_prof_rank,158,3,62
recsys_prof_rank,158,4,34
recsys_prof_rank,158,5,189
recsys_prof_rank,159,1,36
recsys_prof_rank,159,2,61
recsys_prof_rank,159,3,62
recsys_prof_rank,159,4,102
recsys_prof_rank,159,5,34
recsys_prof_rank,160,1,1
recsys_prof_rank,160,2,17
recsys_prof_rank,160,3,11
recsys_prof_rank,160,4,22
recsys_prof_rank,160,5,9
recsys_prof_rank,161,1,3
recsys_prof_rank,161,2,59
recsys_prof_rank,161,3,62
recsys_prof_rank,161,4,76
recsys_prof_rank,161,5,2
recsys_prof_rank,162,1,17
recsys_prof_rank,162,2,93
recsys_prof_rank,162,3,102
recsys_prof_rank,162,4,18
recsys_prof_rank,162,5,34
recsys_prof_rank,163,1,50
recsys_prof_rank,163,2,69
recsys_prof_rank,163,3,12
recsys_prof_rank,163,4,63
recsys_prof_rank,163,5,165
recsys_prof_rank,164,1,9
recsys_prof_rank,164,2,84
recsys_prof_rank,164,3,22
recsys_prof_rank,164,4,32
recsys_prof_rank,164,5,46
recsys_prof_rank,165,1,2
recsys_prof_rank,165,2,133
recsys_prof_rank,165,3,166
recsys_prof_rank,165,4,57
recsys_prof_rank,165,5,109
recsys_prof_rank,166,1,2
recsys_prof_rank,166,2,133
recsys_prof_rank,166,3,166
recsys_prof_rank,166,4,110
recsys_prof_rank,166,5,108
recsys_prof_rank,167,1,36
recsys_prof_rank,167,2,61
recsys_prof_rank,167,3,62
recsys_prof_rank,167,4,102
recsys_prof_rank,167,5,34
recsys_prof_rank,168,1,36
recsys_prof_rank,168,2,61
recsys_prof_rank,168,3,62
recsys_prof_rank,168,4,102
recsys_prof_rank,168,5,34
recsys_prof_rank,169,1,36
recsys_prof_rank,169,2,61
recsys_prof_rank,169,3,62
recsys_prof_rank,169,4,102
recsys_prof_rank,169,5,34
recsys_prof_rank,170,1,69
recsys_prof_rank,170,2,50
recsys_prof_rank,170,3,12
recsys_prof_rank,170,4,165
recsys_prof_rank,170,5,63
recsys_prof_rank,171,1,106
recsys_prof_rank,171,2,108
recsys_prof_rank,171,3,2
recsys_prof_rank,171,4,133
recsys_prof_rank,171,5,130
recsys_prof_rank,172,1,9
recsys_prof_rank,172,2,84
recsys_prof_rank,172,3,103
recsys_prof_rank,172,4,22
recsys_prof_rank,172,5,26
recsys_prof_rank,173,1,9
recsys_prof_rank,173,2,84
recsys_prof_rank,173,3,22
recsys_prof_rank,173,4,46
recsys_prof_rank,173,5,32
recsys_prof_rank,174,1,9
recsys_prof_rank,174,2,84
recsys_prof_rank,174,3,22
recsys_prof_rank,174,4,32
recsys_prof_rank,174,5,46
recsys_prof_rank,175,1,17
recsys_prof_rank,175,2,93
recsys_prof_rank,175,3,151
recsys_prof_rank,175,4,18
recsys_prof_rank,175,5,34
recsys_prof_rank,176,1,12
recsys_prof_rank,176,2,50
recsys_prof_rank,176,3,69
recsys_prof_rank,176,4,81
recsys_prof_rank,176,5,63
recsys_prof_rank,177,1,36
recsys_prof_rank,177,2,61
recsys_prof_rank,177,3,62
recsys_prof_rank,177,4,34
recsys_prof_rank,177,5,102
recsys_prof_rank,178,1,22
recsys_prof_rank,178,2,9
recsys_prof_rank,178,3,32
recsys_prof_rank,178,4,46
recsys_prof_rank,178,5,84
recsys_prof_rank,179,1,12
recsys_prof_rank,179,2,50
recsys_prof_rank,179,3,69
recsys_prof_rank,179,4,81
recsys_prof_rank,179,5,63
recsys_prof_rank,180,1,36
recsys_prof_rank,180,2,61
recsys_prof_rank,180,3,62
recsys_prof_rank,180,4,34
recsys_prof_rank,180,5,53
recsys_prof_rank,181,1,20
recsys_prof_rank,181,2,37
recsys_prof_rank,181,3,17
recsys_prof_rank,181,4,10
recsys_prof_rank,181,5,15
recsys_prof_rank,182,1,2
recsys_prof_rank,182,2,133
recsys_prof_rank,182,3,166
recsys_prof_rank,182,4,104
recsys_prof_rank,182,5,111
recsys_prof_rank,183,1,26
recsys_prof_rank,183,2,2
recsys_prof_rank,183,3,9
recsys_prof_rank,183,4,10
recsys_prof_rank,183,5,22
recsys_prof_rank,184,1,2
recsys_prof_rank,184,2,133
recsys_prof_rank,184,3,166
recsys_prof_rank,184,4,108
recsys_prof_rank,184,5,111
recsys_prof_rank,185,1,169
recsys_prof_rank,185,2,183
recsys_prof_rank,185,3,20
recsys_prof_rank,185,4,37
recsys_prof_rank,185,5,9
recsys_prof_rank,186,1,1
recsys_prof_rank,186,2,11
recsys_prof_rank,186,3,17
recsys_prof_rank,186,4,3
recsys_prof_rank,186,5,34
recsys_prof_rank,187,1,36
recsys_prof_rank,187,2,61
recsys_prof_rank,187,3,62
recsys_prof_rank,187,4,102
recsys_prof_rank,187,5,34
recsys_prof_rank,188,1,9
recsys_prof_rank,188,2,84
recsys_prof_rank,188,3,103
recsys_prof_rank,188,4,26
recsys_prof_rank,188,5,22
recsys_prof_rank,189,1,9
recsys_prof_rank,189,2,84
recsys_prof_rank,189,3,22
recsys_prof_rank,189,4,32
recsys_prof_rank,189,5,46
recsys_prof_rank,190,1,107
recsys_prof_rank,190,2,111
recsys_prof_rank,190,3,109
recsys_prof_rank,190,4,110
recsys_prof_rank,190,5,104
recsys_prof_rank,191,1,111
recsys_prof_rank,191,2,110
recsys_prof_rank,191,3,104
recsys_prof_rank,191,4,107
recsys_prof_rank,191,5,109
recsys_prof_rank,192,1,2
recsys_prof_rank,192,2,152
recsys_prof_rank,192,3,57
recsys_prof_rank,192,4,1
recsys_prof_rank,192,5,11
recsys_prof_rank,193,1,12
recsys_prof_rank,193,2,50
recsys_prof_rank,193,3,69
recsys_prof_rank,193,4,81
recsys_prof_rank,193,5,63
recsys_prof_rank,194,1,9
recsys_prof_rank,194,2,84
recsys_prof_rank,194,3,22
recsys_prof_rank,194,4,32
recsys_prof_rank,194,5,46
recsys_prof_rank,195,1,36
recsys_prof_rank,195,2,61
recsys_prof_rank,195,3,62
recsys_prof_rank,195,4,2
recsys_prof_rank,195,5,102
recsys_prof_rank,196,1,9
recsys_prof_rank,196,2,84
recsys_prof_rank,196,3,103
recsys_prof_rank,196,4,43
recsys_prof_rank,196,5,118
recsys_prof_rank,197,1,9
recsys_prof_rank,197,2,145
recsys_prof_rank,197,3,84
recsys_prof_rank,197,4,22
recsys_prof_rank,197,5,26
recsys_prof_rank,198,1,36
recsys_prof_rank,198,2,62
recsys_prof_rank,198,3,61
recsys_prof_rank,198,4,17
recsys_prof_rank,198,5,1
recsys_prof_rank,199,1,12
recsys_prof_rank,199,2,50
recsys_prof_rank,199,3,69
recsys_prof_rank,199,4,81
recsys_prof_rank,199,5,63
recsys_prof_rank,200,1,9
recsys_prof_rank,200,2,145
recsys_prof_rank,200,3,22
recsys_prof_rank,200,4,84
recsys_prof_rank,200,5,26
recsys_prof_rank,201,1,20
recsys_prof_rank,201,2,37
recsys_prof_rank,201,3,169
recsys_prof_rank,201,4,15
recsys_prof_rank,201,5,17
recsys_prof_rank,202,1,110
recsys_prof_rank,202,2,107
recsys_prof_rank,202,3,111
recsys_prof_rank,202,4,104
recsys_prof_rank,202,5,109
recsys_prof_rank,203,1,36
recsys_prof_rank,203,2,61
recsys_prof_rank,203,3,62
recsys_prof_rank,203,4,34
recsys_prof_rank,203,5,102
recsys_prof_rank,204,1,62
recsys_prof_rank,204,2,36
recsys_prof_rank,204,3,61
recsys_prof_rank,204,4,102
recsys_prof_rank,204,5,34
recsys_prof_rank,205,1,17
recsys_prof_rank,205,2,20
recsys_prof_rank,205,3,37
recsys_prof_rank,205,4,169
recsys_prof_rank,205,5,93
recsys_prof_rank,206,1,17
recsys_prof_rank,206,2,18
recsys_prof_rank,206,3,34
recsys_prof_rank,206,4,19
recsys_prof_rank,206,5,53
recsys_prof_rank,207,1,2
recsys_prof_rank,207,2,133
recsys_prof_rank,207,3,166
recsys_prof_rank,207,4,108
recsys_prof_rank,207,5,111
recsys_prof_rank,208,1,22
recsys_prof_rank,208,2,31
recsys_prof_rank,208,3,9
recsys_prof_rank,208,4,86
recsys_prof_rank,208,5,46
recsys_prof_rank,209,1,17
recsys_prof_rank,209,2,1
recsys_prof_rank,209,3,22
recsys_prof_rank,209,4,180
recsys_prof_rank,209,5,11
recsys_prof_rank,210,1,2
recsys_prof_rank,210,2,57
recsys_prof_rank,210,3,152
recsys_prof_rank,210,4,1
recsys_prof_rank,210,5,11
recsys_prof_rank,211,1,1
recsys_prof_rank,211,2,11
recsys_prof_rank,211,3,17
recsys_prof_rank,211,4,22
recsys_prof_rank,211,5,20
recsys_prof_rank,212,1,17
recsys_prof_rank,212,2,102
recsys_prof_rank,212,3,93
recsys_prof_rank,212,4,20
recsys_prof_rank,212,5,10
recsys_prof_rank,213,1,2
recsys_prof_rank,213,2,133
recsys_prof_rank,213,3,108
recsys_prof_rank,213,4,166
recsys_prof_rank,213,5,110
recsys_prof_rank,214,1,20
recsys_prof_rank,214,2,37
recsys_prof_rank,214,3,17
recsys_prof_rank,214,4,10
recsys_prof_rank,214,5,61
recsys_prof_rank,215,1,2
recsys_prof_rank,215,2,133
recsys_prof_rank,215,3,166
recsys_prof_rank,215,4,111
recsys_prof_rank,215,5,104
recsys_prof_rank,216,1,108
recsys_prof_rank,216,2,106
recsys_prof_rank,216,3,2
recsys_prof_rank,216,4,20
recsys_prof_rank,216,5,133
recsys_prof_rank,217,1,3
recsys_prof_rank,217,2,59
recsys_prof_rank,217,3,62
recsys_prof_rank,217,4,48
recsys_prof_rank,217,5,20
recsys_prof_rank,218,1,48
recsys_prof_rank,218,2,59
recsys_prof_rank,218,3,18
recsys_prof_rank,218,4,17
recsys_prof_rank,218,5,1
recsys_prof_rank,219,1,36
recsys_prof_rank,219,2,61
recsys_prof_rank,219,3,62
recsys_prof_rank,219,4,102
recsys_prof_rank,219,5,34
recsys_prof_rank,220,1,1
recsys_prof_rank,220,2,11
recsys_prof_rank,220,3,17
recsys_prof_rank,220,4,22
recsys_prof_rank,220,5,18
recsys_prof_rank,221,1,9
recsys_prof_rank,221,2,84
recsys_prof_rank,221,3,22
recsys_prof_rank,221,4,46
recsys_prof_rank,221,5,32
recsys_prof_rank,222,1,69
recsys_prof_rank,222,2,12
recsys_prof_rank,222,3,50
recsys_prof_rank,222,4,81
recsys_prof_rank,222,5,63
recsys_prof_rank,223,1,22
recsys_prof_rank,223,2,9
recsys_prof_rank,223,3,46
recsys_prof_rank,223,4,32
recsys_prof_rank,223,5,84
recsys_prof_rank,224,1,1
recsys_prof_rank,224,2,11
recsys_prof_rank,224,3,9
recsys_prof_rank,224,4,119
recsys_prof_rank,224,5,66
recsys_prof_rank,225,1,36
recsys_prof_rank,225,2,61
recsys_prof_rank,225,3,189
recsys_prof_rank,225,4,34
recsys_prof_rank,225,5,62
recsys_prof_rank,226,1,36
recsys_prof_rank,226,2,61
recsys_prof_rank,226,3,62
recsys_prof_rank,226,4,102
recsys_prof_rank,226,5,34
recsys_prof_rank,227,1,111
recsys_prof_rank,227,2,104
recsys_prof_rank,227,3,110
recsys_prof_rank,227,4,109
recsys_prof_rank,227,5,107
recsys_prof_rank,228,1,22
recsys_prof_rank,228,2,9
recsys_prof_rank,228,3,32
recsys_prof_rank,228,4,46
recsys_prof_rank,228,5,84
recsys_prof_rank,229,1,27
recsys_prof_rank,229,2,101
recsys_prof_rank,229,3,15
recsys_prof_rank,229,4,106
recsys_prof_rank,229,5,111
recsys_prof_rank,230,1,36
recsys_prof_rank,230,2,61
recsys_prof_rank,230,3,34
recsys_prof_rank,230,4,189
recsys_prof_rank,230,5,53
recsys_prof_rank,231,1,12
recsys_prof_rank,231,2,50
recsys_prof_rank,231,3,69
recsys_prof_rank,231,4,81
recsys_prof_rank,231,5,63
recsys_prof_rank,232,1,12
recsys_prof_rank,232,2,50
recsys_prof_rank,232,3,69
recsys_prof_rank,232,4,81
recsys_prof_rank,232,5,63
recsys_prof_rank,233,1,17
recsys_prof_rank,233,2,93
recsys_prof_rank,233,3,151
recsys_prof_rank,233,4,18
recsys_prof_rank,233,5,34
recsys_prof_rank,234,1,12
recsys_prof_rank,234,2,50
recsys_prof_rank,234,3,69
recsys_prof_rank,234,4,81
recsys_prof_rank,234,5,73
recsys_prof_rank,235,1,17
recsys_prof_rank,235,2,151
recsys_prof_rank,235,3,93
recsys_prof_rank,235,4,18
recsys_prof_rank,235,5,34
recsys_prof_rank,236,1,9
recsys_prof_rank,236,2,84
recsys_prof_rank,236,3,22
recsys_prof_rank,236,4,1
recsys_prof_rank,236,5,46
recsys_prof_rank,237,1,15
recsys_prof_rank,237,2,27
recsys_prof_rank,237,3,108
recsys_prof_rank,237,4,104
recsys_prof_rank,237,5,101
recsys_prof_rank,238,1,2
recsys_prof_rank,238,2,133
recsys_prof_rank,238,3,166
recsys_prof_rank,238,4,108
recsys_prof_rank,238,5,111
recsys_prof_rank,239,1,102
recsys_prof_rank,239,2,2
recsys_prof_rank,239,3,17
recsys_prof_rank,239,4,22
recsys_prof_rank,239,5,9
recsys_prof_rank,240,1,9
recsys_prof_rank,240,2,145
recsys_prof_rank,240,3,26
recsys_prof_rank,240,4,84
recsys_prof_rank,240,5,22
recsys_prof_rank,241,1,2
recsys_prof_rank,241,2,133
recsys_prof_rank,241,3,166
recsys_prof_rank,241,4,108
recsys_prof_rank,241,5,111
recsys_prof_rank,242,1,2
recsys_prof_rank,242,2,108
recsys_prof_rank,242,3,106
recsys_prof_rank,242,4,152
recsys_prof_rank,242,5,57
recsys_prof_rank,243,1,9
recsys_prof_rank,243,2,84
recsys_prof_rank,243,3,22
recsys_prof_rank,243,4,46
recsys_prof_rank,243,5,32
recsys_prof_rank,244,1,2
recsys_prof_rank,244,2,133
recsys_prof_rank,244,3,166
recsys_prof_rank,244,4,108
recsys_prof_rank,244,5,106
recsys_prof_rank,245,1,36
recsys_prof_rank,245,2,62
recsys_prof_rank,245,3,61
recsys_prof_rank,245,4,102
recsys_prof_rank,245,5,34
recsys_prof_rank,246,1,26
recsys_prof_rank,246,2,9
recsys_prof_rank,246,3,2
recsys_prof_rank,246,4,10
recsys_prof_rank,246,5,145
recsys_prof_rank,247,1,18
recsys_prof_rank,247,2,34
recsys_prof_rank,247,3,17
recsys_prof_rank,247,4,19
recsys_prof_rank,247,5,53
recsys_prof_rank,248,1,108
recsys_prof_rank,248,2,106
recsys_prof_rank,248,3,2
recsys_prof_rank,248,4,133
recsys_prof_rank,248,5,130
recsys_prof_rank,249,1,9
recsys_prof_rank,249,2,84
recsys_prof_rank,249,3,22
recsys_prof_rank,249,4,46
recsys_prof_rank,249,5,32
recsys_prof_rank,250,1,69
recsys_prof_rank,250,2,50
recsys_prof_rank,250,3,12
recsys_prof_rank,250,4,63
recsys_prof_rank,250,5,165
recsys_prof_rank,251,1,111
recsys_prof_rank,251,2,109
recsys_prof_rank,251,3,107
recsys_prof_rank,251,4,104
recsys_prof_rank,251,5,110
recsys_prof_rank,252,1,36
recsys_prof_rank,252,2,61
recsys_prof_rank,252,3,62
recsys_prof_rank,252,4,34
recsys_prof_rank,252,5,102
recsys_prof_rank,253,1,9
recsys_prof_rank,253,2,84
recsys_prof_rank,253,3,22
recsys_prof_rank,253,4,32
recsys_prof_rank,253,5,46
recsys_prof_rank,254,1,36
recsys_prof_rank,254,2,61
recsys_prof_rank,254,3,62
recsys_prof_rank,254,4,102
recsys_prof_rank,254,5,34
recsys_prof_rank,255,1,12
recsys_prof_rank,255,2,50
recsys_prof_rank,255,3,69
recsys_prof_rank,255,4,81
recsys_prof_rank,255,5,63
recsys_prof_rank,256,1,2
recsys_prof_rank,256,2,57
recsys_prof_rank,256,3,152
recsys_prof_rank,256,4,143
recsys_prof_rank,256,5,10
recsys_prof_rank,257,1,12
recsys_prof_rank,257,2,50
recsys_prof_rank,257,3,69
recsys_prof_rank,257,4,81
recsys_prof_rank,257,5,63
recsys_prof_rank,258,1,9
recsys_prof_rank,258,2,84
recsys_prof_rank,258,3,22
recsys_prof_rank,258,4,46
recsys_prof_rank,258,5,32
recsys_prof_rank,259,1,22
recsys_prof_rank,259,2,9
recsys_prof_rank,259,3,46
recsys_prof_rank,259,4,32
recsys_prof_rank,259,5,84
recsys_prof_rank,260,1,36
recsys_prof_rank,260,2,62
recsys_prof_rank,260,3,2
recsys_prof_rank,260,4,61
recsys_prof_rank,260,5,17
recsys_prof_rank,261,1,36
recsys_prof_rank,261,2,61
recsys_prof_rank,261,3,62
recsys_prof_rank,261,4,34
recsys_prof_rank,261,5,102
recsys_prof_rank,262,1,9
recsys_prof_rank,262,2,145
recsys_prof_rank,262,3,22
recsys_prof_rank,262,4,84
recsys_prof_rank,262,5,26
recsys_prof_rank,263,1,169
recsys_prof_rank,263,2,183
recsys_prof_rank,263,3,20
recsys_prof_rank,263,4,37
recsys_prof_rank,263,5,9
recsys_prof_rank,264,1,26
recsys_prof_rank,264,2,2
recsys_prof_rank,264,3,9
recsys_prof_rank,264,4,10
recsys_prof_rank,264,5,145
recsys_prof_rank,265,1,2
recsys_prof_rank,265,2,133
recsys_prof_rank,265,3,166
recsys_prof_rank,265,4,111
recsys_prof_rank,265,5,108
recsys_prof_rank,266,1,9
recsys_prof_rank,266,2,84
recsys_prof_rank,266,3,22
recsys_prof_rank,266,4,46
recsys_prof_rank,266,5,32
recsys_prof_rank,267,1,36
recsys_prof_rank,267,2,61
recsys_prof_rank,267,3,165
recsys_prof_rank,267,4,34
recsys_prof_rank,267,5,71
recsys_prof_rank,268,1,36
recsys_prof_rank,268,2,61
recsys_prof_rank,268,3,62
recsys_prof_rank,268,4,34
recsys_prof_rank,268,5,102
recsys_prof_rank,269,1,17
recsys_prof_rank,269,2,20
recsys_prof_rank,269,3,37
recsys_prof_rank,269,4,160
recsys_prof_rank,269,5,93
recsys_prof_rank,270,1,106
recsys_prof_rank,270,2,108
recsys_prof_rank,270,3,2
recsys_prof_rank,270,4,133
recsys_prof_rank,270,5,130
recsys_prof_rank,271,1,9
recsys_prof_rank,271,2,84
recsys_prof_rank,271,3,103
recsys_prof_rank,271,4,22
recsys_prof_rank,271,5,26
recsys_prof_rank,272,1,2
recsys_prof_rank,272,2,133
recsys_prof_rank,272,3,166
recsys_prof_rank,272,4,108
recsys_prof_rank,272,5,109
recsys_prof_rank,273,1,36
recsys_prof_rank,273,2,34
recsys_prof_rank,273,3,2
recsys_prof_rank,273,4,53
recsys_prof_rank,273,5,9
recsys_prof_rank,274,1,12
recsys_prof_rank,274,2,50
recsys_prof_rank,274,3,69
recsys_prof_rank,274,4,63
recsys_prof_rank,274,5,81
recsys_prof_rank,275,1,9
recsys_prof_rank,275,2,145
recsys_prof_rank,275,3,84
recsys_prof_rank,275,4,26
recsys_prof_rank,275,5,22
recsys_prof_rank,276,1,36
recsys_prof_rank,276,2,61
recsys_prof_rank,276,3,62
recsys_prof_rank,276,4,17
recsys_prof_rank,276,5,22
recsys_prof_rank,277,1,20
recsys_prof_rank,277,2,37
recsys_prof_rank,277,3,17
recsys_prof_rank,277,4,169
recsys_prof_rank,277,5,93
recsys_prof_rank,278,1,12
recsys_prof_rank,278,2,69
recsys_prof_rank,278,3,50
recsys_prof_rank,278,4,63
recsys_prof_rank,278,5,81
recsys_prof_rank,279,1,36
recsys_prof_rank,279,2,61
recsys_prof_rank,279,3,62
recsys_prof_rank,279,4,102
recsys_prof_rank,279,5,34
recsys_prof_rank,280,1,9
recsys_prof_rank,280,2,84
recsys_prof_rank,280,3,43
recsys_prof_rank,280,4,103
recsys_prof_rank,280,5,118
stable_matching,131,1,169
stable_matching,131,2,20
stable_matching,131,3,37
stable_matching,131,4,183
stable_matching,131,5,17
stable_matching,132,1,50
stable_matching,132,2,12
stable_matching,132,3,69
stable_matching,132,4,63
stable_matching,132,5,46
stable_matching,133,1,110
stable_matching,133,2,107
stable_matching,133,3,111
stable_matching,133,4,104
stable_matching,133,5,109
stable_matching,134,1,12
stable_matching,134,2,63
stable_matching,134,3,69
stable_matching,134,4,50
stable_matching,134,5,81
stable_matching,135,1,36
stable_matching,135,2,61
stable_matching,135,3,62
stable_matching,135,4,102
stable_matching,135,5,34
stable_matching,136,1,36
stable_matching,136,2,61
stable_matching,136,3,62
stable_matching,136,4,102
stable_matching,136,5,34
stable_matching,137,1,36
stable_matching,137,2,61
stable_matching,137,3,34
stable_matching,137,4,53
stable_matching,137,5,71
stable_matching,138,1,3
stable_matching,138,2,62
stable_matching,138,3,59
stable_matching,138,4,36
stable_matching,138,5,48
stable_matching,139,1,17
stable_matching,139,2,169
stable_matching,139,3,20
stable_matching,139,4,37
stable_matching,139,5,93
stable_matching,140,1,36
stable_matching,140,2,61
stable_matching,140,3,62
stable_matching,140,4,102
stable_matching,140,5,165
stable_matching,141,1,2
stable_matching,141,2,133
stable_matching,141,3,166
stable_matching,141,4,110
stable_matching,141,5,111
stable_matching,142,1,17
stable_matching,142,2,93
stable_matching,142,3,151
stable_matching,142,4,18
stable_matching,142,5,20
stable_matching,143,1,36
stable_matching,143,2,61
stable_matching,143,3,62
stable_matching,143,4,102
stable_matching,143,5,34
stable_matching,144,1,17
stable_matching,144,2,176
stable_matching,144,3,18
stable_matching,144,4,34
stable_matching,144,5,20
stable_matching,145,1,36
stable_matching,145,2,62
stable_matching,145,3,61
stable_matching,145,4,17
stable_matching,145,5,102
stable_matching,146,1,2
stable_matching,146,2,108
stable_matching,146,3,106
